Rank;Alb_ID;Alb_chr;Alb_start;Alb_end;Alb_strand;Atr_ID;Atr_chr;Atr_start;Atr_stop
412;AALB010682;3R;17718857;17720668;-1;AATE005848;KI421887;3610438;3612318
413;AALB003804;3R;916348;921377;1;AATE016332;KI421887;9837735;9842599
414;AALB014996;3R;18674448;18675692;-1;;;;
415;AALB010315;3R;11900288;11902690;1;AATE006331;KI421887;6474160;6481613
416;AALB010384;3R;12740659;12741464;1;AATE016169;KI421887;8794014;8794866
417;AALB015470;3R;6471995;6474654;1;AATE021700;KI421899;23248;26456
418;AALB007460;3R;33150582;33158060;-1;;;;
419;AALB014678;3R;32374033;32377865;1;;;;
420;AALB004040;3R;21335034;21335789;1;AATE002400;KI421893;4901299;4902252
421;AALB010144;3R;8874211;8900543;-1;AATE004078;KI421887;10052412;10058136
422;AALB003996;3R;22124137;22125933;1;AATE008989;KI421909;363500;366363
423;AALB010567;3R;15708792;15710529;-1;AATE018986;KI421887;307201;324791
424;AALB007484;3R;32593382;32598084;-1;;;;
425;AALB010075;3R;7447118;7448365;-1;AATE018836;KI421899;4484219;4486898
426;AALB010292;3R;11468978;11484334;1;AATE013124;KI421887;6045708;6051355
427;AALB003708;3R;1481;2050;1;AATE007912;KI421884;11052880;11055545
428;AALB004052;3R;21257844;21259372;1;AATE005515;KI421893;4821350;4822399
429;AALB010262;3R;10765756;10769334;1;AATE016864;KI421887;8899034;8925434
430;AALB010717;3R;18105081;18107513;-1;AATE012856;KI421887;3216218;3218137
431;AALB010320;3R;11928560;11931637;1;AATE013866;KI421887;6503579;6504925
432;AALB007387;3R;27431797;27438685;-1;AATE020954;KI421902;20435;37011
433;AALB008481;3R;23741726;23748020;-1;AATE013057;KI421903;425886;428639
434;AALB007589;3R;29034097;29037925;-1;AATE018235;KI421910;1298174;1303184
435;AALB004067;3R;21131202;21132038;1;AATE019437;KI421893;7709835;7710623
436;AALB007518;3R;32321319;32327645;1;AATE014119;KI421894;5377675;5388649
437;AALB007554;3R;31883982;31887751;-1;;;;
438;AALB010772;3R;19226402;19227400;1;AATE018145;KI421899;1197840;1198782
439;AALB010117;3R;8355999;8369690;-1;AATE013601;KI421893;3071196;3077321
440;AALB014392;3R;21858773;21859937;-1;;;;
441;AALB014693;3R;29637663;29638059;-1;;;;
442;AALB009882;3R;4150282;4154855;1;AATE001830;KI421899;2080723;2085487
443;AALB009893;3R;4287212;4290631;1;AATE007731;KI421899;1882504;1885689
444;AALB010794;3R;19659292;19662823;1;AATE001758;KI421901;1055533;1059654
445;AALB010398;3R;12885901;12887077;-1;AATE000730;KI421901;3349601;3350452
446;AALB009855;3R;3723633;3725099;-1;AATE015261;KI421902;1779068;1789824
447;AALB004044;3R;21313281;21314802;-1;;;;
448;AALB010278;3R;11078963;11081403;1;;;;
449;AALB010082;3R;7492234;7494252;1;AATE001802;KI421899;4103377;4114351
450;AALB010082;3R;7492234;7494252;1;AATE001802;KI421899;4103377;4114351
451;AALB010082;3R;7492234;7494252;1;AATE001802;KI421899;4103377;4114351
452;AALB010082;3R;7492234;7494252;1;AATE001802;KI421899;4103377;4114351
453;AALB010082;3R;7492234;7494252;1;AATE019519;KI421899;4123142;4125892
454;AALB010082;3R;7492234;7494252;1;AATE019519;KI421899;4123142;4125892
455;AALB010082;3R;7492234;7494252;1;AATE019519;KI421899;4123142;4125892
456;AALB010082;3R;7492234;7494252;1;AATE019519;KI421899;4123142;4125892
457;AALB010082;3R;7492234;7494252;1;AATE000571;KI421899;4082232;4083380
458;AALB010082;3R;7492234;7494252;1;AATE000571;KI421899;4082232;4083380
459;AALB010082;3R;7492234;7494252;1;AATE000571;KI421899;4082232;4083380
460;AALB010082;3R;7492234;7494252;1;AATE000571;KI421899;4082232;4083380
461;AALB010082;3R;7492234;7494252;1;AATE019982;KI421899;4095817;4097757
462;AALB010082;3R;7492234;7494252;1;AATE019982;KI421899;4095817;4097757
463;AALB010082;3R;7492234;7494252;1;AATE019982;KI421899;4095817;4097757
464;AALB010082;3R;7492234;7494252;1;AATE019982;KI421899;4095817;4097757
465;AALB010082;3R;7492234;7494252;1;AATE016832;KI421899;4120372;4121511
466;AALB010082;3R;7492234;7494252;1;AATE016832;KI421899;4120372;4121511
467;AALB010082;3R;7492234;7494252;1;AATE016832;KI421899;4120372;4121511
468;AALB010082;3R;7492234;7494252;1;AATE016832;KI421899;4120372;4121511
469;AALB010488;3R;14330787;14344239;1;AATE016236;KI421887;2430463;2437726
470;AALB007046;3R;25912175;25913797;1;AATE008666;KI421893;728474;730642
471;AALB007537;3R;32157545;32159442;-1;AATE015755;KI422248;641;2430
472;AALB007605;3R;29628144;29633019;-1;AATE015686;KI421913;486832;489451
473;AALB014985;3R;16746616;16748804;1;;;;
474;AALB004023;3R;21626890;21627782;1;AATE018041;KI421903;3556;4649
475;AALB010813;3R;19849230;19851066;-1;AATE018576;KI421901;2382948;2384727
476;AALB010843;3R;20338042;20344898;1;AATE002172;KI421887;1113803;1121412
477;AALB010643;3R;16947881;16953046;-1;AATE019068;KI421901;1746480;1755033
478;AALB014949;3R;10216334;10216662;1;;;;
479;AALB010190;3R;9869109;9886332;-1;AATE010521;KI421899;2561750;2573088
480;AALB014639;3R;26575764;26577476;1;;;;
481;AALB001233;3R;31800497;31802277;1;AATE002951;KI421917;109791;119115
482;AALB001233;3R;31800497;31802277;1;AATE007632;KI421917;97849;102265
483;AALB014992;3R;18144979;18146743;1;;;;
484;AALB007089;3R;26430451;26434426;-1;AATE001409;KI422057;17330;21871
485;AALB007089;3R;26430451;26434426;-1;AATE001409;KI422057;17330;21871
486;AALB001230;3R;31806922;31811407;-1;AATE006891;KI421917;86036;89362
487;AALB010704;3R;17933943;17940088;-1;AATE012291;KI421887;3388274;3397393
488;AALB010336;3R;12165675;12169508;-1;AATE004290;KI421887;6754961;6760054
489;AALB010319;3R;11921874;11928262;-1;AATE015836;KI421887;6501813;6504971
490;AALB010729;3R;18159430;18169163;-1;;;;
491;AALB010258;3R;10745088;10745486;-1;;;;
492;AALB010767;3R;19189711;19190977;-1;;;;
493;AALB010570;3R;15717771;15722031;1;AATE019740;KI421887;333367;338490
494;AALB010182;3R;9812078;9812443;-1;;;;
495;AALB014909;3R;4683386;4688383;-1;;;;
496;AALB010133;3R;8612188;8617264;-1;AATE004894;KI421887;10354281;10371705
497;AALB010257;3R;10743718;10745850;1;AATE012967;KI421887;8891069;8894309
498;AALB010444;3R;13665893;13670074;-1;AATE002248;KI421887;2250957;2255496
499;AALB014719;3R;33542691;33544992;1;;;;
500;AALB015429;3R;20868778;20868850;-1;;;;
501;AALB009862;3R;3850731;3852898;-1;AATE008217;KI421902;1628390;1631203
502;AALB010413;3R;13326113;13330438;-1;AATE013627;KI421901;3915977;3920669
503;AALB015500;3R;26730358;26780734;1;AATE017049;KI421887;2520885;2531321
504;AALB015500;3R;26730358;26780734;1;AATE017049;KI421887;2520885;2531321
505;AALB015500;3R;26730358;26780734;1;AATE017049;KI421887;2520885;2531321
506;AALB015500;3R;26730358;26780734;1;AATE017049;KI421887;2520885;2531321
507;AALB009915;3R;4913284;4917585;1;AATE000687;KI421893;2123223;2127688
508;AALB007072;3R;26227980;26229970;-1;;;;
509;AALB007072;3R;26227980;26229970;-1;;;;
510;AALB015550;3R;538418;544030;-1;AATE017172;KI421887;7741836;7748601
511;AALB010637;3R;16907054;16911149;1;AATE014080;KI421901;1810067;1814728
512;AALB010637;3R;16907054;16911149;1;AATE014080;KI421901;1810067;1814728
513;AALB010607;3R;16377239;16379979;1;AATE014652;KI421893;1247329;1252321
514;AALB008470;3R;23908742;23912523;-1;;;;
515;AALB003861;3R;2410664;2411502;-1;AATE013363;KI421887;4496732;4499449
516;AALB010227;3R;10506521;10507171;-1;;;;
517;AALB010114;3R;8331494;8334666;1;AATE013362;KI421887;4180538;4181772
518;AALB014983;3R;16408535;16410017;-1;;;;
519;AALB007598;3R;29155521;29172485;-1;AATE006417;KI421913;108443;128977
520;AALB009805;3R;3128970;3130151;1;AATE007829;KI421887;3121016;3122225
521;AALB009805;3R;3128970;3130151;1;AATE007829;KI421887;3121016;3122225
522;AALB010003;3R;6151125;6155780;-1;AATE006787;KI421887;7190584;7197929
523;AALB014691;3R;29096228;29096837;-1;;;;
524;AALB010514;3R;15097932;15101865;1;AATE002968;KI422078;15401;17138
525;AALB010764;3R;18978751;18983756;-1;AATE003788;KI421899;908655;913705
526;AALB009825;3R;3387546;3410144;-1;AATE010251;KI421902;2310221;2319072
527;AALB010040;3R;6879712;6882900;1;AATE021137;KI421899;554732;576388
528;AALB007050;3R;25932064;25932955;1;AATE007730;KI421893;744166;745431
529;AALB014962;3R;11992817;11994497;-1;;;;
530;AALB007471;3R;32843500;32848989;1;AATE013052;KI421900;203826;209022
531;AALB010526;3R;15131536;15131742;1;AATE004075;KI421887;1464691;1464897
532;AALB010399;3R;12887625;12889220;1;AATE008985;KI421901;3350843;3352476
533;AALB009874;3R;4027989;4029022;-1;AATE006630;KI421899;2242548;2244951
534;AALB009874;3R;4027989;4029022;-1;AATE006630;KI421899;2242548;2244951
535;AALB010692;3R;17841026;17843502;1;AATE020781;KI421887;3493387;3496314
536;AALB015543;3R;396039;397191;-1;AATE008707;KI421887;7919583;7921020
537;AALB003940;3R;23261463;23263855;-1;;;;
538;AALB007012;3R;25071182;25072946;-1;;;;
539;AALB014675;3R;32750157;32750424;1;;;;
540;AALB009921;3R;5147780;5148471;-1;AATE004752;KI421893;2417104;2417971
541;AALB003893;3R;28422077;28425205;-1;AATE021037;KI421909;897057;900898
542;AALB010071;3R;7377597;7380116;-1;AATE015115;KI421929;180570;182428
543;AALB010463;3R;14038359;14040224;1;AATE010334;KI421902;2516592;2539214
544;AALB010376;3R;12719768;12721036;1;AATE016960;KI421887;8764449;8766516
545;AALB007397;3R;27308604;27315901;-1;AATE011904;KI421902;160678;173680
546;AALB003943;3R;23199818;23201409;1;AATE010738;KI421903;970606;971287
547;AALB003883;3R;28322269;28324391;-1;;;;
548;AALB010727;3R;18148173;18155820;-1;AATE018106;KI421887;3181614;3184822
549;AALB009787;3R;2945699;2946769;1;;;;
550;AALB010588;3R;16027272;16035994;-1;AATE008551;KI421887;711094;716404
551;AALB010588;3R;16027272;16035994;-1;AATE008551;KI421887;711094;716404
552;AALB010588;3R;16027272;16035994;-1;AATE000416;KI421887;689204;690743
553;AALB010588;3R;16027272;16035994;-1;AATE000416;KI421887;689204;690743
554;AALB010585;3R;15887916;15889006;1;AATE009306;KI421887;525713;526798
555;AALB015563;3R;23380032;23383852;1;AATE003801;KI421887;2897889;2902102
556;AALB006956;3R;24181812;24226378;1;AATE007873;KI421909;601454;624803
557;AALB015112;3R;2338258;2338329;-1;;;;
558;AALB001226;3R;31821758;31834056;-1;AATE002998;KI421917;63581;65281
559;AALB015380;3R;15889782;15889853;-1;;;;
560;AALB009769;3R;2774518;2775717;-1;AATE017462;KI421901;2963584;2965120
561;AALB009955;3R;5535701;5547464;1;AATE002233;KI421899;2699672;2715157
562;AALB003779;3R;654423;658359;-1;AATE012236;KI421887;7599601;7601238
563;AALB007461;3R;33135758;33141267;-1;AATE002475;KI421924;116473;147599
564;AALB010672;3R;17479219;17482935;-1;;;;
565;AALB007614;3R;29847818;29848781;1;AATE004006;KI421913;688469;689754
566;AALB004062;3R;21169984;21171586;1;AATE018820;KI421893;7737297;7739465
567;AALB010603;3R;16332068;16337284;1;AATE004291;KI421893;1181144;1191759
568;AALB010603;3R;16332068;16337284;1;AATE004291;KI421893;1181144;1191759
569;AALB010603;3R;16332068;16337284;1;AATE004291;KI421893;1181144;1191759
570;AALB010603;3R;16332068;16337284;1;AATE004291;KI421893;1181144;1191759
571;AALB010580;3R;15854099;15859180;1;AATE003381;KI421887;487225;489673
572;AALB009875;3R;4029975;4030810;1;AATE002036;KI421899;2237785;2241761
573;AALB010761;3R;18971813;18974465;1;AATE019911;KI421899;901792;904671
574;AALB009820;3R;3266274;3266900;-1;AATE002581;KI421887;2936757;2937380
575;AALB010346;3R;12448351;12449150;-1;AATE001487;KI421887;7050539;7051249
576;AALB010346;3R;12448351;12449150;-1;AATE001487;KI421887;7050539;7051249
577;AALB003964;3R;22382147;22385569;1;;;;
578;AALB003966;3R;22366413;22367871;1;AATE006587;KI421893;4631038;4632985
579;AALB003819;3R;1176538;1178384;1;AATE003585;KI421887;8334774;8337311
580;AALB007409;3R;27177489;27178831;-1;AATE012242;KI421894;1598186;1600066
581;AALB010804;3R;19705518;19706712;-1;AATE003758;KI421901;1006837;1008248
582;AALB001241;3R;31751475;31752423;1;;;;
583;AALB007476;3R;32728996;32735367;-1;AATE008299;KI421900;74820;77291
584;AALB015426;3R;19623180;19623257;-1;;;;
585;AALB009778;3R;2880889;2881401;-1;AATE003341;KI421901;2806090;2806653
586;AALB010065;3R;7339115;7340469;-1;AATE003793;KI421893;6470929;6478282
587;AALB010065;3R;7339115;7340469;-1;AATE003793;KI421893;6470929;6478282
588;AALB007001;3R;24913123;24913930;1;;;;
589;AALB014386;3R;22285285;22286755;-1;AATE014900;KI421909;530743;531312
590;AALB010250;3R;10684378;10691124;1;AATE014985;KI421887;8829526;8836231
591;AALB010589;3R;16179551;16184955;1;AATE019534;KI421887;877997;884142
592;AALB006982;3R;24505059;24507523;1;AATE006890;KI421910;614133;616829
593;AALB010456;3R;13987840;13992232;1;AATE000892;KI421887;1885164;1887291
594;AALB007596;3R;29152659;29152856;-1;;;;
595;AALB010821;3R;19912882;19922697;-1;AATE003017;KI421887;9288643;9301098
596;AALB007399;3R;27293705;27298780;1;AATE017775;KI421902;178916;190487
597;AALB014954;3R;10739502;10740905;-1;;;;
598;AALB007105;3R;26699050;26702981;-1;AATE017536;KI421893;6870572;6873103
599;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
600;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
601;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
602;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
603;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
604;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
605;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
606;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
607;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
608;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
609;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
610;AALB004075;3R;20949278;20950564;-1;AATE001426;KI421894;2472115;2474855
611;AALB010254;3R;10705190;10705825;-1;;;;
612;AALB009864;3R;3871944;3872411;-1;AATE020420;KI421902;1595601;1606745
613;AALB010053;3R;7092303;7093912;-1;;;;
614;AALB010394;3R;12873524;12877230;1;AATE016604;KI421901;3326206;3330167
615;AALB003835;3R;1444655;1448257;1;AATE006904;KI421887;5676377;5684883
616;AALB003835;3R;1444655;1448257;1;AATE006904;KI421887;5676377;5684883
617;AALB010173;3R;9646652;9648231;1;AATE005638;KI421899;2253594;2255053
618;AALB015005;3R;20632359;20633102;1;;;;
619;AALB010129;3R;8526707;8532073;-1;AATE009950;KI421887;9430602;9447884
620;AALB015494;3R;4325818;4348264;1;AATE021692;KI421899;1808627;1836461
621;AALB007442;3R;26994544;26995776;-1;AATE019811;KI421893;4722227;4723414
622;AALB007541;3R;32128005;32128715;-1;;;;
623;AALB007541;3R;32128005;32128715;-1;;;;
624;AALB007497;3R;32522777;32525167;-1;;;;
625;AALB003810;3R;964795;972268;-1;AATE004128;KI421887;9773916;9778149
626;AALB014360;3R;34672578;34673740;-1;;;;
627;AALB007115;3R;26848740;26849376;1;AATE013001;KI421899;3491986;3492732
628;AALB007115;3R;26848740;26849376;1;AATE013001;KI421899;3491986;3492732
629;AALB007115;3R;26848740;26849376;1;AATE013001;KI421899;3491986;3492732
630;AALB007115;3R;26848740;26849376;1;AATE013001;KI421899;3491986;3492732
631;AALB007115;3R;26848740;26849376;1;AATE013001;KI421899;3491986;3492732
632;AALB003845;3R;1628593;1629327;-1;AATE008918;KI421887;5441250;5441966
633;AALB007016;3R;25125400;25126044;-1;;;;
634;AALB009891;3R;4272132;4275303;1;AATE001432;KI421899;1905965;1909607
635;AALB009891;3R;4272132;4275303;1;AATE001432;KI421899;1905965;1909607
636;AALB009891;3R;4272132;4275303;1;AATE002168;KI421910;277615;278507
637;AALB009891;3R;4272132;4275303;1;AATE002168;KI421910;277615;278507
638;AALB008490;3R;23676474;23679522;-1;AATE014112;KI421893;6459136;6460138
639;AALB007423;3R;27083460;27088546;-1;AATE015580;KI421902;427233;430623
640;AALB007423;3R;27083460;27088546;-1;AATE015580;KI421902;427233;430623
641;AALB010840;3R;20147084;20151938;1;AATE002138;KI421882;11159640;11163091
642;AALB003858;3R;2030201;2038301;1;AATE017571;KI421887;4947981;4950294
643;AALB007459;3R;33159185;33160628;1;AATE007628;KI421924;216861;220325
644;AALB007073;3R;26230069;26230671;-1;AATE004463;KI421901;1465877;1466251
645;AALB007073;3R;26230069;26230671;-1;AATE004463;KI421901;1465877;1466251
646;AALB007073;3R;26230069;26230671;-1;AATE004463;KI421901;1465877;1466251
647;AALB007073;3R;26230069;26230671;-1;AATE004463;KI421901;1465877;1466251
648;AALB007073;3R;26230069;26230671;-1;AATE004463;KI421901;1465877;1466251
649;AALB014688;3R;28890526;28893597;-1;;;;
650;AALB010706;3R;17963598;17979099;1;AATE012466;KI421887;3357975;3364420
651;AALB010706;3R;17963598;17979099;1;AATE018433;KI421887;3356435;3357106
652;AALB010548;3R;15330431;15338074;1;AATE000995;KI421899;3858078;3866989
653;AALB007495;3R;32544132;32547576;1;AATE006678;KI421931;53859;63602
654;AALB015156;3R;15294785;15294856;1;;;;
655;AALB014973;3R;14880773;14882146;-1;;;;
656;AALB003800;3R;896981;897657;1;AATE016218;KI421887;7300799;7302288
657;AALB003747;3R;323033;328247;-1;AATE000425;KI421887;8003788;8038119
658;AALB009876;3R;4032109;4036463;-1;AATE002307;KI421899;2233842;2239915
659;AALB009876;3R;4032109;4036463;-1;AATE002307;KI421899;2233842;2239915
660;AALB010829;3R;19989277;19990446;1;AATE005503;KI421884;12102823;12105735
661;AALB010829;3R;19989277;19990446;1;AATE007354;KI421886;5376087;5377391
662;AALB014916;3R;5901317;5901617;-1;;;;
663;AALB003733;3R;155457;156674;-1;AATE002601;KI421887;8232513;8234493
664;AALB010812;3R;19839145;19845853;1;AATE012956;KI421901;2387337;2394671
665;AALB009873;3R;4024749;4026095;-1;AATE021020;KI421899;2246462;2248206
666;AALB010518;3R;15118003;15118785;1;AATE005289;KI421899;4521601;4522469
667;AALB001248;3R;31629148;31638655;1;AATE002427;KI421917;257588;259999
668;AALB014944;3R;9732341;9733348;1;;;;
669;AALB010275;3R;10983167;10984645;1;AATE019643;KI421899;1463511;1466319
670;AALB010590;3R;16238034;16244439;1;AATE011741;KI421887;966864;974650
671;AALB007028;3R;25525003;25529127;-1;AATE020306;KI421893;361990;367374
672;AALB009953;3R;5532471;5533864;-1;AATE020663;KI421893;3939181;3945584
673;AALB010297;3R;11598428;11602035;1;AATE007830;KI421887;6172089;6181033
674;AALB007094;3R;26555914;26567111;1;AATE012000;KI421901;2629082;2636660
675;AALB009867;3R;3902319;3902888;-1;AATE010587;KI421902;1543029;1580362
676;AALB009867;3R;3902319;3902888;-1;AATE010587;KI421902;1543029;1580362
677;AALB009867;3R;3902319;3902888;-1;AATE010587;KI421902;1543029;1580362
678;AALB009867;3R;3902319;3902888;-1;AATE010587;KI421902;1543029;1580362
679;AALB015886;3R;18427181;18428312;1;AATE013683;KI421893;5936347;5937374
680;AALB007087;3R;26423160;26425014;-1;AATE000888;KI421901;2782832;2784989
681;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
682;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
683;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
684;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
685;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
686;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
687;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
688;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
689;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
690;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
691;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
692;AALB009775;3R;2861111;2865597;-1;AATE004507;KI421901;2840288;2851618
693;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
694;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
695;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
696;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
697;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
698;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
699;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
700;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
701;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
702;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
703;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
704;AALB009775;3R;2861111;2865597;-1;AATE021101;KI421901;2830360;2839002
705;AALB007068;3R;26158878;26159502;-1;;;;
706;AALB010547;3R;15319196;15321041;-1;AATE019115;KI421899;3878353;3883379
707;AALB001272;3R;31060956;31062443;-1;;;;
708;AALB007544;3R;32086656;32101580;-1;AATE013109;KI421904;1241418;1251549
709;AALB010861;3R;20744958;20745663;1;;;;
710;AALB009984;3R;5937842;5939297;-1;AATE009520;KI421901;3967438;3972636
711;AALB014963;3R;12184869;12185377;-1;;;;
