albimanus;albimanus;albimanus;albimanus;albimanus;atroparvus;atroparvus;atroparvus;atroparvus;funestus;funestus;funestus;funestus;gambiae;gambiae;gambiae;gambiae;sinensis;sinensis;sinensis;sinensis;stephensi;stephensi;stephensi;stephensi
AALB009924;3R;5153308;5160507;1;;;;;AFUN006707;KB668783;56014;76377;AGAP011019;3L;14571105;14571823;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006707;KB668783;56014;76377;AGAP011024;3L;14579074;14579918;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006706;KB668783;49858;53834;AGAP011020;3L;14572323;14572920;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006706;KB668783;49858;53834;AGAP011023;3L;14577825;14578413;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006706;KB668783;49858;53834;AGAP011021;3L;14573397;14573976;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006706;KB668783;49858;53834;AGAP011022;3L;14575679;14576304;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006706;KB668783;49858;53834;AGAP011017;3L;14568715;14569290;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006706;KB668783;49858;53834;AGAP011018;3L;14570004;14570560;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006706;KB668783;49858;53834;AGAP011008;3L;14550631;14551189;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006706;KB668783;49858;53834;AGAP011016;3L;14566614;14567310;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006706;KB668783;49858;53834;AGAP011019;3L;14571105;14571823;;;;;ASTE008452;KB665043;21485;38009
AALB009924;3R;5153308;5160507;1;;;;;AFUN006706;KB668783;49858;53834;AGAP011024;3L;14579074;14579918;;;;;ASTE008452;KB665043;21485;38009
AALB009806;3R;3135587;3146876;-1;AATE003296;KI421887;3108667;3114905;AFUN004898;KB668714;79679;90420;AGAP011446;3L;24763465;24770180;;;;;ASTE009311;KB664699;967442;974317
AALB003816;3R;990351;991167;1;AATE010996;KI421887;9744133;9744901;AFUN004071;KB668682;6203;7117;AGAP012393;3L;41707173;41708129;ASIS016702;KI916541;230183;230895;ASTE004585;KB665143;174393;175113
AALB014789;3R;23664047;23664581;1;;;;;;;;;;;;;;;;;;;;
AALB014670;3R;33058780;33059149;1;;;;;;;;;;;;;;;;;;;;
AALB003898;3R;28502225;28506181;1;AATE001877;KI421909;814886;819084;AFUN002628;KB668859;66406;70192;AGAP010398;3L;2705825;2709589;ASIS009068;KI916287;450190;454339;ASTE006656;KB664766;25603;33947
AALB014666;3R;27173118;27173578;-1;;;;;;;;;;;;;;;;;;;;
AALB003951;3R;22803693;22804937;-1;AATE003732;KI421903;1264993;1384105;AFUN008720;KB669269;582335;583290;;;;;;;;;ASTE002013;KB664516;260413;262268
AALB010564;3R;15690920;15693517;-1;AATE019740;KI421887;333367;338490;AFUN004060;KB668736;300271;303390;AGAP011204;3L;19311459;19315980;ASIS011042;KI916272;640242;645455;ASTE008262;KB665066;502296;506127
AALB010531;3R;15185455;15188396;1;AATE011558;KI421885;7592830;7600084;AFUN005097;KB668737;730323;743283;AGAP012995;2R;17408443;17412648;ASIS013071;KI916194;2118428;2126639;ASTE004513;KB664966;907383;913345
AALB010531;3R;15185455;15188396;1;AATE011558;KI421885;7592830;7600084;AFUN005097;KB668737;730323;743283;AGAP013366;2R;17397918;17402770;ASIS013071;KI916194;2118428;2126639;ASTE004513;KB664966;907383;913345
AALB010531;3R;15185455;15188396;1;AATE011558;KI421885;7592830;7600084;AFUN005097;KB668737;730323;743283;AGAP013463;2R;17414384;17421150;ASIS013071;KI916194;2118428;2126639;ASTE004513;KB664966;907383;913345
AALB001246;3R;31716324;31727131;1;AATE010356;KI421917;170160;188238;;;;;AGAP010359;3L;2203034;2221792;ASIS007645;KI916451;323053;336281;;;;
AALB010360;3R;12573405;12574479;-1;;;;;AFUN011050;KB668680;386164;387701;;;;;;;;;ASTE011057;KB664506;116374;117125
AALB007610;3R;29764351;29773375;-1;AATE004586;KI421913;610101;616821;AFUN003479;KB669325;32231;37933;AGAP010445;3L;3751130;3797383;ASIS020610;KI916229;549059;554986;ASTE004366;KB664688;83632;90341
AALB010556;3R;15393661;15414900;-1;AATE020538;KI421887;2260376;2266565;AFUN008622;KB668833;134678;153442;AGAP028501;3L;10699071;10707374;;;;;ASTE008175;KB665221;638646;658410
AALB001271;3R;31065132;31065494;1;;;;;;;;;;;;;;;;;;;;
AALB007508;3R;32447702;32449852;1;;;;;AFUN010959;KB668456;106276;108844;;;;;;;;;ASTE003574;KB664444;21540;22541
AALB010098;3R;7736027;7739694;1;AATE005735;KI421893;7145649;7153465;AFUN011198;KB668948;645858;650671;AGAP011572;3L;27980154;27988524;ASIS023579;KI916411;240757;248503;ASTE004978;KB665354;516202;518565
AALB010660;3R;17368145;17370184;-1;AATE016184;KI421893;2777940;2787795;AFUN007524;KB668772;65208;67981;;;;;ASIS015973;KI916295;500421;504042;ASTE008489;KB665043;405303;407731
AALB009958;3R;5553131;5554798;1;AATE018321;KI421899;2723804;2725906;AFUN005360;KB668666;261984;263685;AGAP012229;3L;39156547;39157938;ASIS017971;KI916835;2699;4326;ASTE011542;KB664451;228133;231020
AALB010364;3R;12636240;12639302;1;AATE020581;KI421887;9337001;9340178;AFUN010253;KB669014;377801;379291;AGAP011757;3L;32953796;32955318;ASIS016640;KI916393;217757;219407;ASTE004726;KB664988;706410;710650
AALB008483;3R;23716795;23724526;1;AATE020807;KI421929;235985;245267;AFUN007211;KB669292;39544;48362;AGAP010697;3L;8705862;8712845;ASIS020041;KI916303;560565;569862;ASTE010892;KB664500;163904;173973
AALB007388;3R;27420134;27423041;1;AATE017882;KI421902;44834;47139;AFUN007124;KB668659;685379;687723;;;;;;;;;ASTE011253;KB665287;945315;948862
AALB014364;3R;1;545;-1;;;;;;;;;;;;;;;;;;;;
AALB010448;3R;13828725;13833790;-1;AATE019245;KI421887;2065250;2074821;AFUN003469;KB668743;93569;97228;;;;;ASIS013728;KI916186;1314829;1352004;ASTE008181;KB665221;810324;821219
AALB010448;3R;13828725;13833790;-1;AATE019245;KI421887;2065250;2074821;AFUN003468;KB668743;83139;87008;;;;;ASIS013728;KI916186;1314829;1352004;ASTE008181;KB665221;810324;821219
AALB003891;3R;28408966;28413366;-1;AATE018768;KI421909;925703;928403;AFUN010791;KB668805;13777;16390;AGAP012523;UNKN;10902878;10905731;ASIS006772;KI916287;557129;560004;ASTE007224;KB664571;71317;74197
AALB010377;3R;12722228;12724063;-1;AATE000055;KI421887;8766510;8769789;AFUN002594;KB668918;26238;30400;AGAP011838;3L;33919586;33922375;ASIS009213;KI916326;278811;281848;ASTE005681;KB664452;26311;29009
AALB010833;3R;20028372;20030115;1;AATE013989;KI421887;9176816;9183224;AFUN010236;KB669014;183753;185043;AGAP011778;3L;33201186;33206559;;;;;ASTE008186;KB664490;40965;47874
AALB010765;3R;19093038;19098218;-1;;;;;AFUN010498;KB668678;29758;31376;;;;;;;;;ASTE011053;KB664312;626071;629770
AALB010765;3R;19093038;19098218;-1;;;;;AFUN010498;KB668678;29758;31376;;;;;;;;;ASTE011052;KB664312;616996;617810
AALB010061;3R;7277543;7278807;1;;;;;;;;;;;;;;;;;;;;
AALB010625;3R;16778467;16782847;1;AATE002275;KI421901;1982525;1986441;AFUN010532;KB668849;70664;75928;AGAP010845;3L;11929278;11933249;ASIS012808;KI916716;100135;101455;ASTE002465;KB664511;494667;501656
AALB015513;3R;24909501;24911027;-1;AATE001791;KI421925;63879;66281;AFUN002690;KB668859;842379;844983;AGAP010336;3L;1661447;1663508;ASIS012757;KI916342;289365;291495;ASTE006721;KB664766;911167;914718
AALB007358;3R;28222288;28223427;-1;AATE015044;KI421909;1113759;1114871;AFUN010807;KB668805;152342;153641;AGAP010321;3L;666756;668138;ASIS002337;KI916287;744508;745617;ASTE007645;KB664538;123372;124479
AALB010196;3R;9931411;9936467;1;AATE006099;KI421899;2656352;2661203;AFUN005367;KB668666;314648;318709;AGAP012237;3L;39209948;39235216;ASIS013326;KI916486;193555;201314;ASTE011534;KB664451;176053;178864
AALB010105;3R;7872362;7874498;1;AATE015309;KI421893;6923513;6924184;AFUN011190;KB668948;500687;501358;AGAP011565;3L;27807712;27808389;ASIS010086;KI916395;275768;296336;ASTE004970;KB665354;316623;317294
AALB014905;3R;4121920;4122511;1;;;;;;;;;;;;;;;;;;;;
AALB009868;3R;3910614;3911669;-1;AATE010587;KI421902;1543029;1580362;AFUN010199;KB668800;80439;83998;AGAP010922;3L;13094286;13108520;ASIS002444;KI916409;215829;240583;ASTE000072;KB664954;272548;289205
AALB009868;3R;3910614;3911669;-1;AATE010587;KI421902;1543029;1580362;AFUN010198;KB668800;67964;68699;AGAP010922;3L;13094286;13108520;ASIS002444;KI916409;215829;240583;ASTE000072;KB664954;272548;289205
AALB009868;3R;3910614;3911669;-1;AATE010587;KI421902;1543029;1580362;AFUN010199;KB668800;80439;83998;AGAP010922;3L;13094286;13108520;ASIS002444;KI916409;215829;240583;ASTE000073;KB664954;302329;303896
AALB009868;3R;3910614;3911669;-1;AATE010587;KI421902;1543029;1580362;AFUN010198;KB668800;67964;68699;AGAP010922;3L;13094286;13108520;ASIS002444;KI916409;215829;240583;ASTE000073;KB664954;302329;303896
AALB007606;3R;29708710;29713605;1;;;;;;;;;;;;;;;;;;;;
AALB015395;3R;14303599;14303671;-1;;;;;;;;;;;;;;;;;;;;
AALB010739;3R;18415905;18419752;-1;AATE016403;KI421893;5947924;5949180;AFUN007247;KB669292;535770;536936;AGAP010648;3L;7964187;7965356;ASIS006479;KI916195;1618749;1619969;ASTE010091;KB664888;1061132;1062310
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP027981;3L;36506162;36510098;ASIS010287;KI916245;640018;643725;ASTE001594;KB664589;38411;45738
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP011719;3L;32214060;32216822;ASIS010287;KI916245;640018;643725;ASTE001594;KB664589;38411;45738
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012020;3L;36459034;36462841;ASIS010287;KI916245;640018;643725;ASTE001594;KB664589;38411;45738
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012021;3L;36501999;36505334;ASIS010287;KI916245;640018;643725;ASTE001594;KB664589;38411;45738
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012022;3L;36497549;36500919;ASIS010287;KI916245;640018;643725;ASTE001594;KB664589;38411;45738
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012502;UNKN;9124811;9163451;ASIS010287;KI916245;640018;643725;ASTE001594;KB664589;38411;45738
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012504;UNKN;9250769;9274693;ASIS010287;KI916245;640018;643725;ASTE001594;KB664589;38411;45738
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP028075;3L;36493360;36496701;ASIS010287;KI916245;640018;643725;ASTE001594;KB664589;38411;45738
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP027981;3L;36506162;36510098;ASIS010287;KI916245;640018;643725;ASTE008519;KB665043;817900;821862
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP011719;3L;32214060;32216822;ASIS010287;KI916245;640018;643725;ASTE008519;KB665043;817900;821862
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012020;3L;36459034;36462841;ASIS010287;KI916245;640018;643725;ASTE008519;KB665043;817900;821862
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012021;3L;36501999;36505334;ASIS010287;KI916245;640018;643725;ASTE008519;KB665043;817900;821862
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012022;3L;36497549;36500919;ASIS010287;KI916245;640018;643725;ASTE008519;KB665043;817900;821862
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012502;UNKN;9124811;9163451;ASIS010287;KI916245;640018;643725;ASTE008519;KB665043;817900;821862
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012504;UNKN;9250769;9274693;ASIS010287;KI916245;640018;643725;ASTE008519;KB665043;817900;821862
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP028075;3L;36493360;36496701;ASIS010287;KI916245;640018;643725;ASTE008519;KB665043;817900;821862
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP027981;3L;36506162;36510098;ASIS010287;KI916245;640018;643725;ASTE008520;KB665043;823710;829225
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP011719;3L;32214060;32216822;ASIS010287;KI916245;640018;643725;ASTE008520;KB665043;823710;829225
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012020;3L;36459034;36462841;ASIS010287;KI916245;640018;643725;ASTE008520;KB665043;823710;829225
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012021;3L;36501999;36505334;ASIS010287;KI916245;640018;643725;ASTE008520;KB665043;823710;829225
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012022;3L;36497549;36500919;ASIS010287;KI916245;640018;643725;ASTE008520;KB665043;823710;829225
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012502;UNKN;9124811;9163451;ASIS010287;KI916245;640018;643725;ASTE008520;KB665043;823710;829225
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012504;UNKN;9250769;9274693;ASIS010287;KI916245;640018;643725;ASTE008520;KB665043;823710;829225
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP028075;3L;36493360;36496701;ASIS010287;KI916245;640018;643725;ASTE008520;KB665043;823710;829225
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP027981;3L;36506162;36510098;ASIS010287;KI916245;640018;643725;ASTE004989;KB664606;1471;4954
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP011719;3L;32214060;32216822;ASIS010287;KI916245;640018;643725;ASTE004989;KB664606;1471;4954
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012020;3L;36459034;36462841;ASIS010287;KI916245;640018;643725;ASTE004989;KB664606;1471;4954
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012021;3L;36501999;36505334;ASIS010287;KI916245;640018;643725;ASTE004989;KB664606;1471;4954
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012022;3L;36497549;36500919;ASIS010287;KI916245;640018;643725;ASTE004989;KB664606;1471;4954
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012502;UNKN;9124811;9163451;ASIS010287;KI916245;640018;643725;ASTE004989;KB664606;1471;4954
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP012504;UNKN;9250769;9274693;ASIS010287;KI916245;640018;643725;ASTE004989;KB664606;1471;4954
AALB010217;3R;10326706;10334483;1;AATE011126;KI421893;3489297;3498335;AFUN011541;KB668676;30156;38548;AGAP028075;3L;36493360;36496701;ASIS010287;KI916245;640018;643725;ASTE004989;KB664606;1471;4954
AALB009970;3R;5725642;5731669;1;AATE003645;KI421899;2999032;3008819;AFUN009604;KB668830;62923;68472;AGAP012340;3L;40754960;40759159;ASIS018561;KI916277;762100;769940;ASTE002028;KB664494;95098;100272
AALB009970;3R;5725642;5731669;1;AATE003645;KI421899;2999032;3008819;AFUN009604;KB668830;62923;68472;AGAP013360;X;11318851;11319471;ASIS018561;KI916277;762100;769940;ASTE002028;KB664494;95098;100272
AALB009970;3R;5725642;5731669;1;AATE003645;KI421899;2999032;3008819;AFUN009604;KB668830;62923;68472;AGAP000628;X;11306055;11306765;ASIS018561;KI916277;762100;769940;ASTE002028;KB664494;95098;100272
AALB010084;3R;7503906;7504328;-1;;;;;AFUN001380;KB668333;974610;975593;;;;;ASIS011827;KI916253;238389;242640;ASTE001569;KB665077;400126;400503
AALB010797;3R;19672008;19676191;1;;;;;AFUN009599;KB668830;42737;43253;AGAP012334;3L;40732639;40738864;ASIS014204;KI916787;94676;94891;ASTE002023;KB664494;75315;75822
AALB009936;3R;5213451;5220650;1;AATE012012;KI421893;2505224;2513063;;;;;AGAP011967;3L;35682479;35684898;;;;;ASTE008465;KB665043;100545;108428
AALB010361;3R;12607895;12618062;-1;AATE013060;KI421887;1099156;1109667;AFUN011052;KB668680;429757;436894;AGAP011252;3L;20080466;20081978;ASIS002809;KI916186;131307;133576;ASTE011055;KB664506;67297;78324
AALB010197;3R;9936502;9936734;1;;;;;;;;;;;;;;;;;;;;
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP000164;X;2848251;2849270;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP012027;3L;36678614;36680000;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP028159;3L;36662832;36663589;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP028040;3L;36673270;36674981;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP028107;3L;36675338;36676735;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP027985;3L;36677070;36678440;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP000164;X;2848251;2849270;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP012027;3L;36678614;36680000;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP028159;3L;36662832;36663589;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP028040;3L;36673270;36674981;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP028107;3L;36675338;36676735;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP027985;3L;36677070;36678440;ASIS007892;KI916397;167052;170692;ASTE007660;KB664748;38688;39737
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP000164;X;2848251;2849270;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP012027;3L;36678614;36680000;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP028159;3L;36662832;36663589;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP028040;3L;36673270;36674981;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP028107;3L;36675338;36676735;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN009311;KB669025;6177;7693;AGAP027985;3L;36677070;36678440;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP000164;X;2848251;2849270;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP012027;3L;36678614;36680000;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP028159;3L;36662832;36663589;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP028040;3L;36673270;36674981;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP028107;3L;36675338;36676735;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
AALB015876;3R;6078280;6079668;1;;;;;AFUN002156;KB668668;476699;477972;AGAP027985;3L;36677070;36678440;ASIS007892;KI916397;167052;170692;ASTE004999;KB664606;148910;150449
